"manufacturer","cartridge_mpn","compatibility","cartridge_charge_g","cartridge_count","total_inventory_g","scenario","temp_C","depth_m","theoretical_required_g","design_required_g","qualification_required_g","design_status","qualification_status","max_grid_design_depth_m","max_grid_qualification_depth_m","total_water_capacity_ml","estimated_outer_envelope_ml","estimated_cartridge_mass","inflator_branches","reset_burden"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","5","350","cold","0","10","250.10","400.15","440.17","FAIL","FAIL","5","5","500","723","UNVERIFIED; total gross mass must be quoted","5","MODERATE"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","5","350","cold","0","15","310.58","496.92","546.61","FAIL","FAIL","5","5","500","723","UNVERIFIED; total gross mass must be quoted","5","MODERATE"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","0","119.31","142.65","156.92","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","3","151.88","181.60","199.76","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","5","173.66","207.63","228.40","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","7.5","200.95","240.26","264.29","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","10","228.31","272.98","300.28","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","warm","25","15","283.28","338.70","372.57","PASS","PASS","15","15","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","0","123.53","167.13","183.85","PASS","PASS","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","3","157.29","212.80","234.08","PASS","PASS","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","5","179.86","243.34","267.67","PASS","PASS","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","7.5","208.16","281.62","309.78","PASS","PASS","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","10","236.54","320.02","352.03","PASS","PASS","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","nominal","15","15","293.58","397.19","436.91","PASS","FAIL","15","10","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","0","130.47","208.75","229.63","PASS","PASS","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","3","166.17","265.88","292.47","PASS","PASS","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","5","190.06","304.10","334.51","PASS","PASS","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","7.5","220.02","352.04","387.24","PASS","PASS","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","10","250.10","400.15","440.17","PASS","FAIL","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","6","420","cold","0","15","310.58","496.92","546.61","FAIL","FAIL","10","7.5","600","867.6","UNVERIFIED; total gross mass must be quoted","6","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","0","119.31","142.65","156.92","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","3","151.88","181.60","199.76","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","5","173.66","207.63","228.40","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","7.5","200.95","240.26","264.29","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","10","228.31","272.98","300.28","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","warm","25","15","283.28","338.70","372.57","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","0","123.53","167.13","183.85","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","3","157.29","212.80","234.08","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","5","179.86","243.34","267.67","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","7.5","208.16","281.62","309.78","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","10","236.54","320.02","352.03","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","nominal","15","15","293.58","397.19","436.91","PASS","PASS","15","15","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","0","130.47","208.75","229.63","PASS","PASS","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","3","166.17","265.88","292.47","PASS","PASS","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","5","190.06","304.10","334.51","PASS","PASS","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","7.5","220.02","352.04","387.24","PASS","PASS","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","10","250.10","400.15","440.17","PASS","PASS","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89070","APPLICATION APPROVAL REQUIRED","70","7","490","cold","0","15","310.58","496.92","546.61","FAIL","FAIL","10","10","700","1012.2","UNVERIFIED; total gross mass must be quoted","7","HIGH"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","0","119.31","142.65","156.92","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","3","151.88","181.60","199.76","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","5","173.66","207.63","228.40","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","7.5","200.95","240.26","264.29","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","10","228.31","272.98","300.28","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","warm","25","15","283.28","338.70","372.57","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","0","123.53","167.13","183.85","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","3","157.29","212.80","234.08","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","5","179.86","243.34","267.67","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","7.5","208.16","281.62","309.78","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","10","236.54","320.02","352.03","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","nominal","15","15","293.58","397.19","436.91","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","0","130.47","208.75","229.63","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","3","166.17","265.88","292.47","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","5","190.06","304.10","334.51","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","7.5","220.02","352.04","387.24","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","10","250.10","400.15","440.17","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","1","86","cold","0","15","310.58","496.92","546.61","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","114","183.3","UNVERIFIED; total gross mass must be quoted","1","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","0","119.31","142.65","156.92","PASS","PASS","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","3","151.88","181.60","199.76","FAIL","FAIL","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","5","173.66","207.63","228.40","FAIL","FAIL","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","7.5","200.95","240.26","264.29","FAIL","FAIL","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","10","228.31","272.98","300.28","FAIL","FAIL","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","warm","25","15","283.28","338.70","372.57","FAIL","FAIL","0","0","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","0","123.53","167.13","183.85","PASS","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","3","157.29","212.80","234.08","FAIL","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","5","179.86","243.34","267.67","FAIL","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","7.5","208.16","281.62","309.78","FAIL","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","10","236.54","320.02","352.03","FAIL","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","nominal","15","15","293.58","397.19","436.91","FAIL","FAIL","0","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","0","130.47","208.75","229.63","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","3","166.17","265.88","292.47","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","5","190.06","304.10","334.51","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","7.5","220.02","352.04","387.24","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","10","250.10","400.15","440.17","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","2","172","cold","0","15","310.58","496.92","546.61","FAIL","FAIL","UNSUPPORTED_AT_0_M","UNSUPPORTED_AT_0_M","228","366.6","UNVERIFIED; total gross mass must be quoted","2","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","0","119.31","142.65","156.92","PASS","PASS","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","3","151.88","181.60","199.76","PASS","PASS","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","5","173.66","207.63","228.40","PASS","PASS","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","7.5","200.95","240.26","264.29","PASS","FAIL","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","10","228.31","272.98","300.28","FAIL","FAIL","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","warm","25","15","283.28","338.70","372.57","FAIL","FAIL","7.5","5","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
"Leland","89086","APPLICATION APPROVAL REQUIRED; LIFECYCLE UNVERIFIED","86","3","258","nominal","15","0","123.53","167.13","183.85","PASS","PASS","5","3","342","549.9","UNVERIFIED; total gross mass must be quoted","3","LOW"
